ticket_id,team_id,ticket_date,resolution_date,client_id
5736,2,2023-06-18,2023-07-18,766
5737,3,2023-11-14,2023-11-18,394
5738,2,2023-08-30,2023-09-29,829
5739,1,2023-04-02,2023-04-25,641
5740,1,2023-08-14,2023-08-30,749
5741,2,2023-01-06,2023-01-19,704
5742,3,2023-02-16,2023-02-22,959
5743,2,2023-04-28,,876
5744,2,2023-04-27,2023-05-04,3
5745,2,2023-11-14,2023-12-02,736
5746,1,2023-11-10,2023-12-01,965
5747,1,2023-11-04,2023-11-21,519
5748,2,2023-03-07,2023-03-31,694
5749,1,2023-05-01,2023-05-05,285
5750,1,2023-11-13,,323
5751,3,2023-09-08,2023-09-13,809
5752,2,2023-04-30,2023-05-05,779
5753,1,2023-06-21,2023-07-17,693
5754,2,2023-11-08,2023-11-24,121
5755,3,2023-06-02,2023-06-16,94
5756,2,2023-07-20,2023-08-19,143
5757,1,2023-09-24,,564
5758,1,2023-01-20,2023-02-03,692
5759,3,2023-02-09,2023-03-06,150
5760,2,2023-02-13,2023-03-10,494
5761,3,2023-03-24,2023-03-27,265
5762,3,2023-01-10,2023-02-07,716
5763,1,2023-02-04,2023-02-16,258
5764,3,2023-09-01,2023-09-03,702
5765,1,2023-06-15,2023-07-12,9
5766,3,2023-07-29,2023-08-10,447
5767,3,2023-12-09,2024-01-08,766
5768,2,2023-12-21,2024-01-11,935
5769,2,2023-03-07,2023-03-27,2
5770,2,2023-08-15,2023-09-04,147
5771,3,2023-04-16,2023-05-06,373
5772,1,2023-06-12,2023-07-02,756
5773,3,2023-02-18,2023-02-23,3
5774,3,2023-10-03,2023-10-15,705
5775,2,2023-01-05,2023-01-21,527
5776,3,2023-09-10,2023-09-22,758
5777,3,2023-08-10,2023-09-06,304
5778,3,2023-09-16,2023-09-28,270
5779,2,2023-09-16,2023-09-24,327
5780,3,2023-03-15,2023-04-09,152
5781,1,2023-11-25,2023-12-11,360
5782,1,2023-07-21,2023-07-22,330
5783,3,2023-06-09,2023-07-03,318
5784,2,2023-10-25,2023-10-26,590
5785,1,2023-08-20,2023-08-25,136
5786,3,2023-12-19,2024-01-07,880
5787,2,2023-07-09,2023-07-29,872
5788,3,2023-07-17,2023-07-21,2
5789,2,2023-03-21,2023-04-08,418
5790,1,2023-04-04,,164
5791,3,2023-02-10,2023-02-22,588
5792,3,2023-06-13,2023-06-18,116
5793,1,2023-11-25,2023-12-14,828
5794,2,2023-11-08,2023-11-21,439
5795,2,2023-02-14,2023-03-11,824
5796,1,2023-11-17,2023-11-30,697
5797,2,2023-12-15,2024-01-06,462
5798,1,2023-02-11,2023-03-03,458
5799,3,2023-12-29,2024-01-25,323
5800,3,2023-07-21,2023-08-17,578
5801,3,2023-02-25,2023-03-14,737
5802,1,2023-10-20,2023-11-07,611
5803,1,2023-11-30,2023-12-16,133
5804,2,2023-11-07,2023-12-02,354
5805,3,2023-08-08,,653
5806,3,2023-12-29,2024-01-14,904
5807,1,2023-02-18,2023-03-04,82
5808,2,2023-12-30,,848
5809,3,2023-02-11,2023-02-19,276
5810,2,2023-07-08,2023-07-14,662
5811,2,2023-01-17,2023-01-26,264
5812,2,2023-07-03,,476
5813,3,2023-04-08,2023-05-08,474
5814,2,2023-12-03,2023-12-22,755
5815,3,2023-05-27,2023-06-14,274
5816,1,2023-08-25,,72
5817,2,2023-04-03,2023-04-30,452
5818,3,2023-05-29,2023-06-21,883
5819,2,2023-09-23,2023-10-12,456
5820,3,2023-11-06,2023-11-26,617
5821,1,2023-11-03,,944
5822,2,2023-12-23,2024-01-05,917
5823,2,2023-04-16,2023-05-05,702
5824,2,2023-11-29,2023-12-08,310
5825,3,2023-01-21,2023-02-18,543
5826,3,2023-12-29,2024-01-03,185
5827,1,2023-03-23,2023-04-15,186
5828,3,2023-11-08,2023-11-30,972
5829,3,2023-10-09,2023-11-02,940
5830,3,2023-02-03,2023-02-13,157
5831,3,2023-03-09,2023-03-13,687
5832,3,2023-09-27,2023-10-01,925
5833,1,2023-01-19,2023-01-20,536
5834,2,2023-06-05,2023-06-30,108
5835,3,2023-08-25,,299
5836,3,2023-04-08,2023-04-16,475
5837,1,2023-06-21,2023-06-22,78
5838,2,2023-05-19,2023-06-06,468
5839,2,2023-11-16,2023-12-05,333
5840,2,2023-03-27,2023-04-14,978
5841,3,2023-09-07,2023-10-05,910
5842,3,2023-05-13,,934
5843,2,2023-01-15,2023-01-23,218
5844,1,2023-05-01,2023-05-25,472
5845,1,2023-03-31,2023-04-27,466
5846,3,2023-05-16,2023-06-08,647
5847,2,2023-06-30,2023-07-18,90
5848,3,2023-08-19,2023-08-24,441
5849,2,2023-09-05,,107
5850,2,2023-08-21,2023-09-07,762
5851,3,2023-04-08,2023-05-03,1000
5852,2,2023-10-05,2023-10-24,811
5853,1,2023-07-21,2023-08-14,250
5854,2,2023-10-15,2023-11-05,574
5855,3,2023-06-06,2023-06-20,221
5856,1,2023-05-04,2023-05-23,937
5857,3,2023-08-26,2023-08-31,295
5858,1,2023-09-01,,376
5859,1,2023-05-22,2023-06-08,661
5860,2,2023-05-15,2023-06-12,462
5861,2,2023-10-23,2023-10-28,150
5862,2,2023-04-24,2023-05-19,808
5863,1,2023-06-23,2023-06-25,766
5864,3,2023-04-18,2023-04-22,975
5865,1,2023-04-11,2023-04-27,714
5866,3,2023-01-13,2023-02-12,161
5867,3,2023-05-30,2023-06-06,245
5868,3,2023-09-22,2023-09-26,225
5869,2,2023-11-08,2023-11-27,960
5870,2,2023-06-21,,104
5871,3,2023-01-02,2023-01-03,731
5872,3,2023-03-19,,706
5873,2,2023-07-28,2023-08-12,144
5874,1,2023-10-26,2023-11-22,117
5875,3,2023-12-10,2023-12-28,559
5876,3,2023-01-18,2023-01-23,100
5877,2,2023-03-30,2023-03-31,207
5878,3,2023-05-11,2023-05-31,216
5879,3,2023-04-07,2023-04-09,62
5880,1,2023-04-08,2023-04-30,704
5881,1,2023-12-16,2024-01-15,437
5882,1,2023-02-11,2023-02-12,94
5883,3,2023-08-25,2023-09-03,942
5884,2,2023-05-30,2023-06-20,894
5885,1,2023-07-07,,220
5886,2,2023-09-18,2023-10-08,770
5887,1,2023-12-25,2023-12-27,993
5888,2,2023-11-18,,20
5889,2,2023-02-24,2023-03-02,968
5890,2,2023-03-16,2023-04-07,480
5891,3,2023-09-02,,461
5892,2,2023-09-10,2023-09-14,321
5893,3,2023-06-07,2023-06-15,587
5894,3,2023-03-28,2023-04-15,278
5895,2,2023-09-21,2023-10-06,170
5896,1,2023-12-29,2024-01-24,794
5897,2,2023-02-11,2023-03-11,301
5898,1,2023-02-24,2023-03-22,88
5899,3,2023-09-28,2023-10-15,247
5900,3,2023-08-30,2023-09-06,648
5901,3,2023-09-11,2023-10-09,768
5902,2,2023-04-15,2023-05-06,337
5903,1,2023-04-05,2023-04-16,45
5904,2,2023-03-16,2023-03-17,88
5905,3,2023-10-06,2023-10-18,484
5906,1,2023-12-01,2023-12-20,786
5907,3,2023-02-04,2023-02-16,88
5908,1,2023-05-15,2023-06-08,218
5909,1,2023-10-24,,897
5910,3,2023-09-28,2023-10-20,709
5911,1,2023-11-22,2023-12-20,919
5912,1,2023-05-02,2023-05-16,139
5913,3,2023-02-06,2023-02-28,290
5914,1,2023-04-12,,875
5915,3,2023-03-08,2023-03-26,285
5916,1,2023-04-14,2023-05-08,299
5917,2,2023-10-11,2023-10-30,777
5918,3,2023-01-02,2023-01-28,418
5919,3,2023-02-06,2023-03-01,455
5920,1,2023-08-03,2023-08-17,595
5921,2,2023-08-07,2023-08-21,845
5922,2,2023-04-09,2023-04-19,460
5923,2,2023-08-27,2023-09-16,245
5924,2,2023-05-29,2023-06-13,922
5925,2,2023-12-16,2023-12-24,91
5926,3,2023-12-28,,793
5927,3,2023-12-26,2024-01-05,939
5928,3,2023-08-04,2023-08-15,619
5929,3,2023-08-09,,662
5930,3,2023-04-11,2023-04-14,505
5931,2,2023-06-23,2023-07-18,399
5932,1,2023-08-27,2023-09-25,125
5933,1,2023-03-23,2023-04-20,923
5934,1,2023-01-08,2023-01-22,467
5935,1,2023-01-03,2023-01-13,424
5936,2,2023-01-12,2023-01-29,641
5937,1,2023-04-17,2023-04-29,410
5938,3,2023-08-12,2023-08-26,490
5939,3,2023-11-23,2023-12-23,164
5940,2,2023-08-15,2023-09-13,726
5941,3,2023-08-17,,440
5942,1,2023-05-01,2023-05-04,816
5943,2,2023-06-15,2023-06-20,435
5944,2,2023-12-23,2023-12-25,264
5945,3,2023-10-28,2023-11-18,403
5946,3,2023-03-19,2023-03-31,95
5947,2,2023-03-20,,660
5948,2,2023-04-04,2023-04-22,840
5949,1,2023-12-17,2023-12-18,988
5950,2,2023-05-27,2023-06-05,777
5951,3,2023-03-01,2023-03-29,216
5952,2,2023-05-21,2023-06-15,678
5953,1,2023-04-21,,176
5954,1,2023-10-23,,740
5955,3,2023-04-18,2023-05-08,74
5956,1,2023-02-24,2023-03-03,62
5957,3,2023-05-15,,864
5958,3,2023-12-25,2024-01-17,188
5959,2,2023-11-27,2023-12-09,796
5960,1,2023-06-26,2023-07-09,856
5961,3,2023-10-02,2023-10-15,569
5962,3,2023-04-20,2023-05-08,425
5963,1,2023-04-05,2023-04-27,391
5964,1,2023-11-27,2023-12-23,598
5965,3,2023-01-20,,493
5966,2,2023-12-10,2024-01-02,105
5967,2,2023-07-10,2023-08-09,879
5968,2,2023-05-30,2023-06-13,840
5969,1,2023-09-21,2023-10-17,596
5970,2,2023-08-01,2023-08-25,921
5971,3,2023-12-27,2024-01-26,294
5972,1,2023-04-12,,242
5973,1,2023-06-11,2023-06-30,137
5974,3,2023-05-17,2023-06-08,914
5975,2,2023-08-31,2023-09-04,302
5976,1,2023-01-17,2023-02-13,457
5977,2,2023-02-04,2023-02-09,481
5978,2,2023-05-12,2023-05-31,895
5979,2,2023-09-20,2023-10-07,583
5980,1,2023-06-12,2023-06-28,256
5981,3,2023-11-10,2023-11-19,275
5982,1,2023-06-19,2023-07-04,232
5983,2,2023-02-09,2023-02-23,988
5984,3,2023-02-25,2023-03-06,93
5985,3,2023-08-10,2023-09-01,15
5986,1,2023-01-10,,282
5987,3,2023-11-16,2023-11-25,385
5988,1,2023-03-16,2023-04-04,635
5989,3,2023-09-13,2023-09-23,113
5990,1,2023-09-28,2023-09-30,493
5991,1,2023-06-16,2023-07-16,555
5992,2,2023-10-03,2023-10-22,743
5993,2,2023-01-15,2023-02-12,984
5994,1,2023-01-18,2023-02-10,721
5995,3,2023-08-06,2023-08-21,984
5996,2,2023-05-09,2023-05-16,321
5997,1,2023-02-03,2023-02-19,228
5998,1,2023-06-02,2023-06-22,283
5999,2,2023-12-09,2023-12-12,398
6000,2,2023-05-31,2023-06-02,345
6001,1,2023-03-10,2023-04-05,664
6002,3,2023-06-28,2023-07-01,848
6003,1,2023-11-28,2023-12-11,378
6004,1,2023-03-01,2023-03-02,935
6005,3,2023-11-01,2023-11-10,682
6006,1,2023-01-26,2023-02-01,868
6007,1,2023-01-31,2023-02-16,841
6008,3,2023-03-26,2023-04-19,303
6009,1,2023-08-03,2023-08-22,467
6010,1,2023-08-30,2023-09-26,764
6011,3,2023-09-16,2023-09-22,217
6012,2,2023-08-30,2023-09-27,244
6013,2,2023-04-05,2023-04-22,372
6014,2,2023-11-09,2023-11-30,748
6015,2,2023-08-22,2023-09-12,440
6016,2,2023-06-11,2023-06-27,956
6017,1,2023-08-05,2023-08-24,556
6018,3,2023-11-22,2023-12-15,475
6019,3,2023-08-16,2023-09-11,900
6020,2,2023-10-09,2023-10-14,563
6021,2,2023-03-03,,698
6022,2,2023-07-28,2023-07-30,885
6023,3,2023-12-19,2023-12-29,232
6024,2,2023-04-23,2023-05-11,467
6025,1,2023-07-25,,588
6026,3,2023-08-03,2023-08-17,158
6027,2,2023-02-17,,357
6028,1,2023-08-16,2023-08-28,706
6029,2,2023-01-23,2023-01-26,279
6030,2,2023-06-05,2023-06-29,299
6031,1,2023-11-20,2023-12-11,506
6032,3,2023-09-01,2023-09-29,801
6033,2,2023-11-01,2023-11-19,752
6034,1,2023-09-14,2023-10-13,159
6035,3,2023-04-24,2023-05-01,363
6036,3,2023-05-10,2023-05-30,919
6037,3,2023-08-22,2023-09-13,479
6038,2,2023-01-04,2023-01-19,459
6039,2,2023-01-09,2023-01-19,813
6040,3,2023-07-31,2023-08-11,382
6041,3,2023-12-01,2023-12-07,791
6042,1,2023-02-12,2023-03-04,311
6043,2,2023-02-27,2023-03-17,479
6044,1,2023-07-07,2023-07-27,525
6045,1,2023-09-06,2023-10-03,803
6046,2,2023-12-19,2024-01-06,610
6047,3,2023-11-19,2023-12-19,972
6048,1,2023-02-06,2023-02-25,188
6049,1,2023-11-17,2023-12-01,444
6050,3,2023-10-28,2023-11-16,343
6051,1,2023-05-28,2023-06-09,451
6052,1,2023-06-27,2023-07-18,564
6053,1,2023-03-01,2023-03-10,167
6054,3,2023-10-10,2023-10-21,231
6055,2,2023-08-11,2023-09-09,74
6056,2,2023-01-04,,448
6057,2,2023-10-16,2023-10-23,249
6058,2,2023-02-14,2023-03-11,753
6059,2,2023-02-06,2023-02-11,23
6060,2,2023-10-16,2023-10-27,949
6061,2,2023-12-20,,542
6062,3,2023-06-29,,193
6063,2,2023-10-10,2023-10-16,661
6064,3,2023-12-03,2023-12-14,413
6065,3,2023-12-31,2024-01-05,498
6066,3,2023-11-09,2023-11-27,436
6067,3,2023-07-13,2023-07-16,642
6068,2,2023-01-13,,302
6069,1,2023-12-11,2023-12-31,215
6070,1,2023-07-10,2023-07-21,912
6071,3,2023-05-13,2023-05-15,874
6072,1,2023-03-03,2023-03-25,974
6073,3,2023-11-10,2023-12-06,837
6074,3,2023-07-02,2023-07-29,960
6075,1,2023-09-21,2023-10-18,672
6076,3,2023-12-18,2023-12-20,901
6077,1,2023-12-21,,700
6078,3,2023-11-27,2023-12-09,441
6079,1,2023-04-28,2023-05-13,421
6080,1,2023-04-20,2023-04-27,560
6081,3,2023-10-23,2023-11-20,992
6082,3,2023-08-12,2023-08-29,979
6083,1,2023-01-28,2023-02-22,619
6084,1,2023-03-31,2023-04-15,656
6085,2,2023-05-24,2023-05-28,166
6086,1,2023-04-01,2023-04-13,898
6087,2,2023-07-04,,186
6088,2,2023-07-25,2023-07-29,649
6089,3,2023-11-25,2023-12-13,940
6090,2,2023-06-07,2023-06-24,317
6091,1,2023-05-23,2023-06-10,735
6092,1,2023-11-23,2023-12-01,786
6093,3,2023-04-14,2023-05-02,815
6094,3,2023-03-03,2023-03-28,145
6095,3,2023-05-14,2023-05-28,591
6096,3,2023-10-22,2023-10-28,940
6097,1,2023-08-30,2023-09-12,684
6098,3,2023-04-19,,980
6099,3,2023-11-09,2023-11-15,586
6100,3,2023-08-16,2023-08-22,595
6101,3,2023-09-03,,831
6102,2,2023-10-26,2023-11-09,917
6103,3,2023-11-26,2023-12-21,335
6104,2,2023-11-09,2023-11-26,835
6105,1,2023-07-27,2023-08-15,305
6106,1,2023-03-29,2023-04-09,805
6107,3,2023-07-17,,429
6108,3,2023-07-08,2023-08-07,825
6109,3,2023-07-14,2023-08-10,42
6110,1,2023-12-18,2024-01-13,201
6111,3,2023-08-21,,331
6112,3,2023-09-26,2023-10-22,753
6113,3,2023-07-01,,505
6114,2,2023-02-09,2023-02-22,305
6115,3,2023-11-24,2023-12-04,187
6116,2,2023-04-09,2023-04-26,992
6117,1,2023-07-26,2023-08-11,381
6118,1,2023-11-06,2023-11-19,414
6119,3,2023-04-19,2023-05-04,970
6120,1,2023-09-09,,86
6121,2,2023-01-09,2023-01-13,133
6122,2,2023-09-17,,190
6123,3,2023-03-23,2023-03-31,563
6124,3,2023-05-04,2023-05-21,535
6125,1,2023-06-22,2023-07-01,645
6126,1,2023-06-10,2023-06-22,20
6127,1,2023-04-05,2023-04-18,485
6128,3,2023-10-28,2023-11-01,14
6129,1,2023-06-28,2023-07-11,107
6130,3,2023-09-26,2023-10-12,976
6131,1,2023-06-30,2023-07-19,813
6132,2,2023-03-05,2023-03-19,198
6133,2,2023-07-27,2023-08-10,333
6134,1,2023-03-28,2023-04-22,646
6135,3,2023-09-25,2023-09-30,148
6136,3,2023-05-07,2023-06-03,969
6137,1,2023-09-19,2023-10-03,526
6138,2,2023-11-05,2023-12-04,144
6139,3,2023-07-05,2023-07-23,555
6140,1,2023-09-05,2023-09-27,377
6141,3,2023-08-01,2023-08-11,118
6142,3,2023-10-21,2023-10-29,560
6143,1,2023-02-04,2023-03-05,264
6144,1,2023-05-07,2023-05-19,879
6145,2,2023-10-27,,646
6146,2,2023-12-29,2024-01-12,616
6147,2,2023-02-13,,455
6148,2,2023-05-11,2023-06-05,612
6149,3,2023-06-03,2023-07-01,143
6150,3,2023-07-07,2023-07-22,701
6151,1,2023-01-19,2023-01-27,791
6152,2,2023-05-02,2023-05-21,720
6153,1,2023-01-27,2023-02-25,422
6154,1,2023-05-30,2023-06-24,720
6155,1,2023-12-01,2023-12-13,142
6156,1,2023-02-15,2023-03-15,685
6157,1,2023-04-03,,925
6158,2,2023-10-11,2023-10-24,654
6159,2,2023-05-31,2023-06-27,645
6160,1,2023-07-18,2023-08-16,549
6161,3,2023-07-23,2023-08-01,196
6162,1,2023-04-24,2023-05-02,685
6163,3,2023-11-24,2023-12-13,391
6164,3,2023-10-31,2023-11-05,320
6165,3,2023-07-21,,535
6166,3,2023-09-25,2023-09-28,495
6167,1,2023-06-09,,355
6168,1,2023-01-20,2023-02-08,906
6169,3,2023-07-16,2023-07-17,863
6170,3,2023-10-18,2023-11-08,665
6171,3,2023-04-01,,174
6172,2,2023-05-19,2023-06-17,844
6173,3,2023-06-15,2023-06-22,575
6174,1,2023-02-15,2023-03-16,310
6175,2,2023-09-05,2023-09-27,72
6176,1,2023-10-26,2023-11-24,858
6177,3,2023-09-06,2023-09-15,852
6178,3,2023-11-11,2023-11-13,906
6179,2,2023-08-13,2023-08-17,654
6180,1,2023-06-30,2023-07-27,711
6181,2,2023-11-30,2023-12-21,769
6182,1,2023-07-11,2023-07-28,424
6183,1,2023-12-20,2024-01-12,74
6184,2,2023-05-20,2023-06-02,865
6185,1,2023-10-13,2023-10-15,569
6186,2,2023-10-07,2023-10-27,624
6187,1,2023-07-27,2023-08-18,334
6188,1,2023-04-08,2023-05-03,3
6189,2,2023-02-18,2023-03-19,721
6190,3,2023-12-20,2023-12-29,781
6191,3,2023-01-17,2023-02-08,498
6192,1,2023-05-21,2023-06-03,240
6193,1,2023-07-19,2023-08-08,477
6194,3,2023-07-06,2023-07-16,758
6195,1,2023-04-11,2023-05-01,953
6196,1,2023-02-26,2023-02-28,824
6197,2,2023-11-17,2023-11-22,778
6198,2,2023-12-19,2024-01-04,664
6199,1,2023-06-11,,109
6200,2,2023-11-29,2023-12-14,31
6201,2,2023-08-20,2023-08-30,589
6202,2,2023-09-26,2023-09-30,460
6203,1,2023-12-08,,398
6204,2,2023-06-27,2023-07-22,406
6205,3,2023-08-14,2023-08-27,408
6206,1,2023-08-14,2023-09-12,645
6207,1,2023-06-12,,664
6208,1,2023-12-19,2024-01-02,12
6209,1,2023-11-17,2023-11-25,19
6210,3,2023-10-20,2023-11-12,291
6211,2,2023-04-01,2023-04-25,242
6212,1,2023-05-15,2023-05-27,140
6213,3,2023-04-24,2023-05-02,727
6214,1,2023-10-29,2023-11-18,59
6215,3,2023-09-08,,978
6216,2,2023-03-16,2023-04-08,859
6217,3,2023-12-24,2024-01-05,128
6218,2,2023-12-25,2024-01-03,8
6219,3,2023-12-15,2023-12-23,909
6220,3,2023-10-06,,518
6221,3,2023-06-24,2023-07-08,638
6222,1,2023-11-15,2023-11-24,902
6223,2,2023-09-07,2023-09-18,249
6224,2,2023-01-20,2023-01-26,838
6225,1,2023-01-22,2023-02-06,728
6226,2,2023-02-17,2023-02-26,931
6227,1,2023-07-19,2023-07-27,70
6228,3,2023-06-24,,506
6229,3,2023-07-13,2023-08-03,174
6230,2,2023-04-16,2023-05-09,190
6231,2,2023-10-01,2023-10-31,63
6232,3,2023-02-04,2023-02-20,369
6233,3,2023-03-13,2023-03-20,127
6234,3,2023-02-20,2023-02-26,247
6235,1,2023-06-21,2023-06-29,660
6236,3,2023-04-12,2023-04-17,211
6237,3,2023-07-05,2023-08-01,692
6238,1,2023-06-17,2023-07-09,311
6239,2,2023-07-29,2023-08-25,357
6240,3,2023-07-30,2023-08-22,180
6241,3,2023-04-15,2023-04-17,874
6242,3,2023-07-26,2023-08-12,515
6243,1,2023-11-16,2023-11-29,54
6244,3,2023-06-22,2023-06-23,958
6245,1,2023-03-25,2023-04-22,547
6246,2,2023-10-09,2023-10-10,334
6247,1,2023-04-19,2023-04-22,545
6248,1,2023-07-24,2023-08-20,727
6249,1,2023-07-28,2023-08-01,6
6250,2,2023-02-16,2023-02-26,553
6251,1,2023-04-27,2023-05-13,798
6252,3,2023-05-04,2023-05-23,768
6253,3,2023-11-22,2023-12-10,344
6254,3,2023-10-14,2023-11-04,921
6255,3,2023-04-18,2023-05-09,518
6256,1,2023-12-11,2023-12-16,46
6257,2,2023-06-05,2023-06-22,1
6258,3,2023-02-28,2023-03-28,30
6259,2,2023-08-02,2023-08-03,249
6260,3,2023-10-01,2023-10-15,663
6261,3,2023-09-07,2023-09-15,24
6262,1,2023-09-18,2023-09-20,735
6263,3,2023-04-30,2023-05-13,506
6264,2,2023-10-25,2023-10-26,284
6265,2,2023-06-23,2023-07-23,890
6266,2,2023-12-20,2024-01-05,587
6267,2,2023-11-02,2023-12-02,167
6268,2,2023-03-24,2023-04-03,540
6269,3,2023-11-15,2023-11-19,502
6270,1,2023-07-08,2023-07-13,964
6271,2,2023-04-08,2023-04-16,646
6272,2,2023-04-30,2023-05-17,162
6273,2,2023-07-27,2023-07-29,810
6274,2,2023-03-27,2023-04-21,741
6275,3,2023-08-25,2023-09-06,37
6276,1,2023-03-02,,747
6277,1,2023-12-06,2023-12-18,843
6278,3,2023-04-06,2023-04-19,268
6279,1,2023-05-09,2023-05-15,197
6280,1,2023-10-05,2023-10-27,940
6281,2,2023-09-15,,460
6282,3,2023-08-07,,197
6283,1,2023-03-23,,640
6284,3,2023-02-04,2023-02-13,857
6285,2,2023-06-08,2023-06-25,779
6286,3,2023-01-03,2023-01-24,762
6287,1,2023-06-01,2023-06-16,836
6288,3,2023-07-10,,511
6289,2,2023-07-13,2023-08-11,949
6290,3,2023-03-16,,25
6291,3,2023-03-26,2023-03-30,160
6292,2,2023-04-19,,415
6293,2,2023-02-23,2023-03-15,10
6294,2,2023-04-11,2023-04-16,470
6295,1,2023-08-02,2023-08-14,934
6296,3,2023-03-13,2023-03-28,169
6297,1,2023-04-17,2023-05-14,158
6298,3,2023-01-15,2023-01-16,965
6299,1,2023-09-27,2023-10-05,359
6300,3,2023-11-19,2023-12-16,40
6301,1,2023-07-22,2023-08-13,893
6302,3,2023-08-25,2023-09-04,362
6303,2,2023-02-26,2023-03-21,509
6304,3,2023-09-02,,457
6305,2,2023-08-27,,411
6306,1,2023-08-01,2023-08-25,74
6307,1,2023-12-24,2024-01-08,864
6308,2,2023-02-02,2023-03-04,478
6309,3,2023-11-23,2023-12-16,797
6310,1,2023-11-08,2023-11-12,673
6311,3,2023-06-21,2023-07-08,654
6312,3,2023-04-07,2023-04-16,859
6313,3,2023-01-04,2023-01-20,12
6314,2,2023-07-12,,951
6315,3,2023-06-16,2023-07-11,958
6316,2,2023-04-11,,811
6317,1,2023-08-01,2023-08-05,186
6318,3,2023-09-17,2023-09-26,699
6319,3,2023-11-10,,545
6320,1,2023-03-13,2023-04-04,62
6321,3,2023-05-17,2023-05-23,620
6322,1,2023-10-01,2023-10-23,709
6323,3,2023-06-28,2023-07-27,514
6324,2,2023-03-12,2023-04-02,388
6325,2,2023-11-02,2023-11-10,679
6326,2,2023-05-24,2023-06-04,461
6327,3,2023-07-02,,363
6328,1,2023-03-23,2023-04-10,70
6329,2,2023-10-25,2023-11-12,603
6330,3,2023-07-31,2023-08-11,685
6331,3,2023-09-12,2023-10-08,935
6332,1,2023-10-22,,147
6333,1,2023-10-26,2023-10-30,906
6334,1,2023-05-08,2023-05-19,201
6335,1,2023-12-18,,350
6336,2,2023-02-19,,838
6337,1,2023-01-15,2023-02-07,192
6338,2,2023-07-02,2023-07-10,430
6339,3,2023-09-09,2023-10-03,378
6340,2,2023-01-09,,827
6341,3,2023-11-18,2023-11-25,479
6342,1,2023-05-05,2023-05-21,858
6343,1,2023-03-13,2023-03-23,907
6344,2,2023-04-18,2023-05-08,360
6345,1,2023-11-22,2023-11-28,794
6346,3,2023-11-29,2023-12-22,318
6347,1,2023-09-30,2023-10-22,81
6348,1,2023-07-15,2023-07-22,768
6349,1,2023-12-10,2024-01-06,662
6350,1,2023-01-21,2023-02-09,283
6351,1,2023-04-04,2023-05-01,852
6352,2,2023-02-26,2023-03-24,632
6353,1,2023-05-03,2023-05-08,672
6354,2,2023-02-04,2023-02-05,691
6355,2,2023-09-20,2023-10-15,163
6356,1,2023-03-14,2023-03-18,865
6357,3,2023-09-10,2023-09-19,171
6358,3,2023-11-16,2023-12-01,107
6359,1,2023-10-22,2023-10-23,118
6360,3,2023-01-03,2023-02-01,493
6361,1,2023-12-04,2023-12-21,166
6362,1,2023-10-26,2023-10-30,510
6363,2,2023-12-16,2024-01-07,148
6364,2,2023-03-01,2023-03-11,754
6365,1,2023-01-06,2023-02-04,378
6366,2,2023-05-06,2023-05-25,400
6367,3,2023-02-11,2023-03-10,166
6368,3,2023-04-03,2023-04-19,572
6369,3,2023-04-08,2023-04-14,281
6370,2,2023-01-21,2023-02-20,67
6371,1,2023-09-21,2023-09-26,371
6372,1,2023-12-18,2023-12-21,716
6373,3,2023-07-21,2023-08-07,427
6374,3,2023-05-21,2023-05-23,107
6375,2,2023-01-01,2023-01-27,383
6376,3,2023-09-19,2023-10-04,997
6377,1,2023-08-23,,730
6378,1,2023-01-15,2023-02-08,958
6379,1,2023-06-26,2023-07-11,468
6380,3,2023-06-28,2023-06-29,873
6381,2,2023-06-01,2023-06-04,304
6382,2,2023-07-19,,708
6383,2,2023-05-11,2023-05-12,310
6384,2,2023-09-25,2023-09-27,249
6385,1,2023-06-29,,568
6386,2,2023-05-02,2023-05-09,66
6387,1,2023-11-21,2023-12-13,988
6388,3,2023-03-25,2023-04-02,648
6389,2,2023-02-16,2023-03-07,770
6390,2,2023-11-10,2023-12-04,681
6391,2,2023-10-12,2023-10-22,926
6392,3,2023-09-25,2023-10-10,252
6393,3,2023-07-31,2023-08-11,534
6394,3,2023-10-28,2023-11-18,384
6395,2,2023-07-13,2023-07-15,787
6396,3,2023-01-07,2023-01-20,574
6397,3,2023-11-04,2023-11-12,508
6398,1,2023-09-18,2023-09-27,390
6399,3,2023-08-01,2023-08-27,501
6400,2,2023-08-28,2023-09-25,384
6401,1,2023-10-27,2023-11-12,781
6402,3,2023-07-02,2023-07-11,936
6403,3,2023-09-25,,393
6404,2,2023-12-04,2023-12-11,798
6405,3,2023-03-14,2023-04-08,514
6406,1,2023-07-15,2023-08-04,3
6407,3,2023-09-21,2023-10-20,58
6408,1,2023-08-19,2023-09-10,92
6409,1,2023-09-30,2023-10-02,343
6410,3,2023-08-04,2023-08-25,860
6411,1,2023-03-24,2023-04-05,225
6412,2,2023-12-20,2023-12-23,31
6413,1,2023-06-01,2023-07-01,343
6414,1,2023-08-22,2023-09-09,848
6415,3,2023-02-07,2023-02-12,996
6416,3,2023-11-08,2023-11-18,914
6417,2,2023-10-31,2023-11-01,761
6418,1,2023-03-05,,951
6419,2,2023-03-26,2023-04-11,246
6420,3,2023-10-12,2023-10-17,788
6421,1,2023-03-28,2023-04-04,987
6422,1,2023-08-06,2023-08-14,664
6423,2,2023-02-11,2023-02-27,72
